timeindex,CR-heat-demand-profile,NR-heat-demand-profile,WR-heat-demand-profile,ER-heat-demand-profile
2021-09-15 21:00,1.33731331372020E-04,1.33731331372021E-04,1.33731331372020E-04,1.33731331372021E-04
2021-09-15 22:00,1.21653229674896E-04,1.21653229674897E-04,1.21653229674896E-04,1.21653229674897E-04
2021-09-15 23:00,1.03766055088182E-04,1.03766055088183E-04,1.03766055088182E-04,1.03766055088183E-04
2021-09-16 00:00,9.12143691496195E-05,9.12143691496204E-05,9.12143691496198E-05,9.12143691496202E-05
2021-09-16 01:00,8.64035709560119E-05,8.64035709560127E-05,8.64035709560122E-05,8.64035709560126E-05
2021-09-16 02:00,8.25501624879027E-05,8.25501624879035E-05,8.25501624879029E-05,8.25501624879033E-05
2021-09-16 03:00,8.00766217736257E-05,8.00766217736265E-05,8.00766217736259E-05,8.00766217736263E-05
2021-09-16 04:00,8.02060908468248E-05,8.02060908468255E-05,8.02060908468250E-05,8.02060908468254E-05
2021-09-16 05:00,8.42537029247326E-05,8.42537029247334E-05,8.42537029247328E-05,8.42537029247332E-05
2021-09-16 06:00,9.84510089252729E-05,9.84510089252738E-05,9.84510089252731E-05,9.84510089252736E-05
2021-09-16 07:00,1.03186851339660E-04,1.03186851339661E-04,1.03186851339660E-04,1.03186851339661E-04
2021-09-16 08:00,1.09159464111186E-04,1.09159464111187E-04,1.09159464111186E-04,1.09159464111186E-04
2021-09-16 09:00,1.10294022042114E-04,1.10294022042115E-04,1.10294022042115E-04,1.10294022042115E-04
2021-09-16 10:00,1.14716413016125E-04,1.14716413016126E-04,1.14716413016125E-04,1.14716413016125E-04
2021-09-16 11:00,1.19108140262272E-04,1.19108140262273E-04,1.19108140262272E-04,1.19108140262273E-04
2021-09-16 12:00,1.17615838839609E-04,1.17615838839610E-04,1.17615838839609E-04,1.17615838839610E-04
2021-09-16 13:00,1.13104863762884E-04,1.13104863762885E-04,1.13104863762884E-04,1.13104863762884E-04
2021-09-16 14:00,1.10811898334911E-04,1.10811898334912E-04,1.10811898334911E-04,1.10811898334911E-04
2021-09-16 15:00,1.06270259530322E-04,1.06270259530323E-04,1.06270259530322E-04,1.06270259530323E-04
2021-09-16 16:00,1.09588756301267E-04,1.09588756301268E-04,1.09588756301267E-04,1.09588756301267E-04
2021-09-16 17:00,1.14917430787671E-04,1.14917430787672E-04,1.14917430787671E-04,1.14917430787671E-04
2021-09-16 18:00,1.23244336442895E-04,1.23244336442896E-04,1.23244336442895E-04,1.23244336442896E-04
2021-09-16 19:00,1.49356204258624E-04,1.49356204258625E-04,1.49356204258624E-04,1.49356204258625E-04
2021-09-16 20:00,1.56122666873712E-04,1.56122666873713E-04,1.56122666873712E-04,1.56122666873713E-04
2021-09-16 21:00,1.47962708181297E-04,1.47962708181298E-04,1.47962708181297E-04,1.47962708181298E-04
2021-09-16 22:00,1.34392305061510E-04,1.34392305061511E-04,1.34392305061510E-04,1.34392305061511E-04
2021-09-16 23:00,1.12396190941162E-04,1.12396190941163E-04,1.12396190941163E-04,1.12396190941163E-04
2021-09-17 00:00,1.00365788376270E-04,1.00365788376271E-04,1.00365788376270E-04,1.00365788376270E-04
2021-09-17 01:00,9.35311841437082E-05,9.35311841437091E-05,9.35311841437084E-05,9.35311841437088E-05
2021-09-17 02:00,9.09860947310843E-05,9.09860947310852E-05,9.09860947310846E-05,9.09860947310850E-05
2021-09-17 03:00,8.89691028538777E-05,8.89691028538786E-05,8.89691028538780E-05,8.89691028538784E-05
2021-09-17 04:00,8.90985719270768E-05,8.90985719270776E-05,8.90985719270770E-05,8.90985719270775E-05
2021-09-17 05:00,9.58241495716812E-05,9.58241495716821E-05,9.58241495716815E-05,9.58241495716819E-05
2021-09-17 06:00,1.07977207048026E-04,1.07977207048027E-04,1.07977207048026E-04,1.07977207048026E-04
2021-09-17 07:00,1.11926013780597E-04,1.11926013780598E-04,1.11926013780598E-04,1.11926013780598E-04
2021-09-17 08:00,1.17040042171961E-04,1.17040042171962E-04,1.17040042171961E-04,1.17040042171961E-04
2021-09-17 09:00,1.20181370737475E-04,1.20181370737476E-04,1.20181370737475E-04,1.20181370737476E-04
2021-09-17 10:00,1.22252875908660E-04,1.22252875908661E-04,1.22252875908660E-04,1.22252875908661E-04
2021-09-17 11:00,1.28613895899783E-04,1.28613895899784E-04,1.28613895899783E-04,1.28613895899784E-04
2021-09-17 12:00,1.25598629326594E-04,1.25598629326595E-04,1.25598629326594E-04,1.25598629326595E-04
2021-09-17 13:00,1.18648184344328E-04,1.18648184344329E-04,1.18648184344328E-04,1.18648184344329E-04
2021-09-17 14:00,1.16392696805965E-04,1.16392696805966E-04,1.16392696805966E-04,1.16392696805966E-04
2021-09-17 15:00,1.09677340403982E-04,1.09677340403983E-04,1.09677340403982E-04,1.09677340403983E-04
2021-09-17 16:00,1.13384244394524E-04,1.13384244394525E-04,1.13384244394524E-04,1.13384244394525E-04
2021-09-17 17:00,1.18028095625322E-04,1.18028095625323E-04,1.18028095625322E-04,1.18028095625323E-04
2021-09-17 18:00,1.24780929916916E-04,1.24780929916917E-04,1.24780929916916E-04,1.24780929916917E-04
2021-09-17 19:00,1.40726068405643E-04,1.40726068405645E-04,1.40726068405644E-04,1.40726068405644E-04
2021-09-17 20:00,1.44504521094532E-04,1.44504521094533E-04,1.44504521094532E-04,1.44504521094533E-04
2021-09-17 21:00,1.38330890551461E-04,1.38330890551462E-04,1.38330890551461E-04,1.38330890551462E-04
2021-09-17 22:00,1.21046769279385E-04,1.21046769279386E-04,1.21046769279385E-04,1.21046769279385E-04
2021-09-17 23:00,1.02634904238127E-04,1.02634904238128E-04,1.02634904238127E-04,1.02634904238128E-04
2021-09-18 00:00,9.37253877535068E-05,9.37253877535077E-05,9.37253877535070E-05,9.37253877535074E-05
2021-09-18 01:00,8.55552078184706E-05,8.55552078184714E-05,8.55552078184709E-05,8.55552078184713E-05
2021-09-18 02:00,8.32894990374869E-05,8.32894990374877E-05,8.32894990374871E-05,8.32894990374875E-05
2021-09-18 03:00,8.30612246189517E-05,8.30612246189525E-05,8.30612246189519E-05,8.30612246189523E-05
2021-09-18 04:00,8.30884812659410E-05,8.30884812659417E-05,8.30884812659412E-05,8.30884812659416E-05
2021-09-18 05:00,9.10678646720522E-05,9.10678646720530E-05,9.10678646720524E-05,9.10678646720528E-05
2021-09-18 06:00,1.02301010312508E-04,1.02301010312509E-04,1.02301010312509E-04,1.02301010312509E-04
2021-09-18 07:00,1.06927826138938E-04,1.06927826138939E-04,1.06927826138939E-04,1.06927826138939E-04
2021-09-18 08:00,1.14106545539740E-04,1.14106545539741E-04,1.14106545539740E-04,1.14106545539740E-04
2021-09-18 09:00,1.17683980457082E-04,1.17683980457083E-04,1.17683980457083E-04,1.17683980457083E-04
2021-09-18 10:00,1.20426680560378E-04,1.20426680560380E-04,1.20426680560379E-04,1.20426680560379E-04
2021-09-18 11:00,1.20811680699102E-04,1.20811680699103E-04,1.20811680699102E-04,1.20811680699103E-04
2021-09-18 12:00,1.20907078963564E-04,1.20907078963566E-04,1.20907078963565E-04,1.20907078963565E-04
2021-09-18 13:00,1.16396103886839E-04,1.16396103886840E-04,1.16396103886839E-04,1.16396103886840E-04
2021-09-18 14:00,1.18123493889784E-04,1.18123493889786E-04,1.18123493889785E-04,1.18123493889785E-04
2021-09-18 15:00,1.19813406003120E-04,1.19813406003121E-04,1.19813406003120E-04,1.19813406003121E-04
2021-09-18 16:00,1.23172787744548E-04,1.23172787744549E-04,1.23172787744549E-04,1.23172787744549E-04
2021-09-18 17:00,1.30290179689624E-04,1.30290179689625E-04,1.30290179689624E-04,1.30290179689624E-04
2021-09-18 18:00,1.36712527136472E-04,1.36712527136473E-04,1.36712527136473E-04,1.36712527136473E-04
2021-09-18 19:00,1.60327004671808E-04,1.60327004671810E-04,1.60327004671808E-04,1.60327004671809E-04
2021-09-18 20:00,1.59137933446901E-04,1.59137933446902E-04,1.59137933446901E-04,1.59137933446902E-04
2021-09-18 21:00,1.51414081106314E-04,1.51414081106316E-04,1.51414081106315E-04,1.51414081106315E-04
2021-09-18 22:00,1.30699029394463E-04,1.30699029394464E-04,1.30699029394463E-04,1.30699029394464E-04
2021-09-18 23:00,1.12794819403381E-04,1.12794819403382E-04,1.12794819403381E-04,1.12794819403381E-04
2021-09-19 00:00,1.01524195873314E-04,1.01524195873315E-04,1.01524195873314E-04,1.01524195873315E-04
2021-09-19 01:00,9.43148127446499E-05,9.43148127446508E-05,9.43148127446502E-05,9.43148127446506E-05
2021-09-19 02:00,9.15175993473753E-05,9.15175993473761E-05,9.15175993473755E-05,9.15175993473759E-05
2021-09-19 03:00,9.57083088219768E-05,9.57083088219777E-05,9.57083088219770E-05,9.57083088219775E-05
2021-09-19 04:00,9.81614070510118E-05,9.81614070510127E-05,9.81614070510121E-05,9.81614070510125E-05
2021-09-19 05:00,1.03776276330803E-04,1.03776276330804E-04,1.03776276330803E-04,1.03776276330804E-04
2021-09-19 06:00,1.11115128532666E-04,1.11115128532667E-04,1.11115128532667E-04,1.11115128532667E-04
2021-09-19 07:00,1.09670526242235E-04,1.09670526242236E-04,1.09670526242235E-04,1.09670526242235E-04
2021-09-19 08:00,1.11701146442936E-04,1.11701146442937E-04,1.11701146442936E-04,1.11701146442937E-04
2021-09-19 09:00,1.21036548036764E-04,1.21036548036765E-04,1.21036548036764E-04,1.21036548036764E-04
2021-09-19 10:00,1.26804735955870E-04,1.26804735955871E-04,1.26804735955870E-04,1.26804735955870E-04
2021-09-19 11:00,1.25343098261070E-04,1.25343098261071E-04,1.25343098261070E-04,1.25343098261070E-04
2021-09-19 12:00,1.24092699580436E-04,1.24092699580438E-04,1.24092699580437E-04,1.24092699580437E-04
2021-09-19 13:00,1.17418228148937E-04,1.17418228148938E-04,1.17418228148937E-04,1.17418228148938E-04
2021-09-19 14:00,1.15547740749298E-04,1.15547740749299E-04,1.15547740749298E-04,1.15547740749298E-04
2021-09-19 15:00,1.10873225790636E-04,1.10873225790637E-04,1.10873225790637E-04,1.10873225790637E-04
2021-09-19 16:00,1.13905527768194E-04,1.13905527768195E-04,1.13905527768194E-04,1.13905527768194E-04
2021-09-19 17:00,1.20617477089303E-04,1.20617477089305E-04,1.20617477089304E-04,1.20617477089304E-04
2021-09-19 18:00,1.28153939981839E-04,1.28153939981840E-04,1.28153939981839E-04,1.28153939981840E-04
2021-09-19 19:00,1.57161826540178E-04,1.57161826540180E-04,1.57161826540179E-04,1.57161826540179E-04
2021-09-19 20:00,1.62303111578531E-04,1.62303111578532E-04,1.62303111578531E-04,1.62303111578532E-04
2021-09-19 21:00,1.53580984541962E-04,1.53580984541963E-04,1.53580984541962E-04,1.53580984541963E-04
2021-09-19 22:00,1.37162261811795E-04,1.37162261811797E-04,1.37162261811796E-04,1.37162261811796E-04
2021-09-19 23:00,1.14334819958275E-04,1.14334819958276E-04,1.14334819958275E-04,1.14334819958276E-04
2021-09-20 00:00,1.03050568104714E-04,1.03050568104715E-04,1.03050568104714E-04,1.03050568104714E-04
2021-09-20 01:00,9.48088394713306E-05,9.48088394713315E-05,9.48088394713308E-05,9.48088394713313E-05
2021-09-20 02:00,9.14494577299021E-05,9.14494577299029E-05,9.14494577299023E-05,9.14494577299027E-05
2021-09-20 03:00,9.07578203125491E-05,9.07578203125500E-05,9.07578203125494E-05,9.07578203125498E-05
2021-09-20 04:00,8.75074651590777E-05,8.75074651590785E-05,8.75074651590779E-05,8.75074651590783E-05
2021-09-20 05:00,9.04239263869305E-05,9.04239263869313E-05,9.04239263869307E-05,9.04239263869311E-05
2021-09-20 06:00,9.49587510297716E-05,9.49587510297725E-05,9.49587510297719E-05,9.49587510297723E-05
2021-09-20 07:00,9.78718051767507E-05,9.78718051767517E-05,9.78718051767510E-05,9.78718051767514E-05
2021-09-20 08:00,1.01680921593502E-04,1.01680921593503E-04,1.01680921593503E-04,1.01680921593503E-04
2021-09-20 09:00,9.73914067735647E-05,9.73914067735656E-05,9.73914067735650E-05,9.73914067735654E-05
2021-09-20 10:00,1.01967116386890E-04,1.01967116386891E-04,1.01967116386890E-04,1.01967116386891E-04
2021-09-20 11:00,1.07265127145431E-04,1.07265127145432E-04,1.07265127145431E-04,1.07265127145432E-04
2021-09-20 12:00,1.08699508193242E-04,1.08699508193243E-04,1.08699508193242E-04,1.08699508193242E-04
2021-09-20 13:00,1.09043623361481E-04,1.09043623361482E-04,1.09043623361481E-04,1.09043623361482E-04
2021-09-20 14:00,1.05026675011436E-04,1.05026675011437E-04,1.05026675011437E-04,1.05026675011437E-04
2021-09-20 15:00,1.05381011422297E-04,1.05381011422298E-04,1.05381011422297E-04,1.05381011422298E-04
2021-09-20 16:00,1.07428667027366E-04,1.07428667027367E-04,1.07428667027367E-04,1.07428667027367E-04
2021-09-20 17:00,1.14801590037966E-04,1.14801590037967E-04,1.14801590037966E-04,1.14801590037967E-04
2021-09-20 18:00,1.29782524639448E-04,1.29782524639449E-04,1.29782524639449E-04,1.29782524639449E-04
2021-09-20 19:00,1.51305054518357E-04,1.51305054518358E-04,1.51305054518357E-04,1.51305054518358E-04
2021-09-20 20:00,1.54040940459906E-04,1.54040940459907E-04,1.54040940459906E-04,1.54040940459907E-04
2021-09-20 21:00,1.50538461321784E-04,1.50538461321785E-04,1.50538461321784E-04,1.50538461321785E-04
2021-09-20 22:00,1.35390579757492E-04,1.35390579757493E-04,1.35390579757493E-04,1.35390579757493E-04
2021-09-20 23:00,1.14944687434660E-04,1.14944687434661E-04,1.14944687434660E-04,1.14944687434661E-04
2021-09-21 00:00,1.03599108125373E-04,1.03599108125374E-04,1.03599108125373E-04,1.03599108125374E-04
2021-09-21 01:00,9.81750353745064E-05,9.81750353745074E-05,9.81750353745067E-05,9.81750353745071E-05
2021-09-21 02:00,9.49042377357931E-05,9.49042377357940E-05,9.49042377357933E-05,9.49042377357938E-05
2021-09-21 03:00,9.48837952505511E-05,9.48837952505520E-05,9.48837952505514E-05,9.48837952505518E-05
2021-09-21 04:00,9.31257415197427E-05,9.31257415197435E-05,9.31257415197429E-05,9.31257415197433E-05
2021-09-21 05:00,9.65668932021390E-05,9.65668932021399E-05,9.65668932021393E-05,9.65668932021397E-05
2021-09-21 06:00,9.93606995185401E-05,9.93606995185410E-05,9.93606995185403E-05,9.93606995185408E-05
2021-09-21 07:00,1.02239682856783E-04,1.02239682856784E-04,1.02239682856783E-04,1.02239682856783E-04
2021-09-21 08:00,1.06590525132446E-04,1.06590525132447E-04,1.06590525132446E-04,1.06590525132447E-04
2021-09-21 09:00,1.11414951649548E-04,1.11414951649549E-04,1.11414951649549E-04,1.11414951649549E-04
2021-09-21 10:00,1.07346897086399E-04,1.07346897086400E-04,1.07346897086399E-04,1.07346897086399E-04
2021-09-21 11:00,1.04147648146032E-04,1.04147648146033E-04,1.04147648146032E-04,1.04147648146033E-04
2021-09-21 12:00,1.08733579001978E-04,1.08733579001979E-04,1.08733579001978E-04,1.08733579001979E-04
2021-09-21 13:00,1.06825613712729E-04,1.06825613712730E-04,1.06825613712729E-04,1.06825613712729E-04
2021-09-21 14:00,1.05946586847324E-04,1.05946586847325E-04,1.05946586847325E-04,1.05946586847325E-04
2021-09-21 15:00,1.00089814825503E-04,1.00089814825504E-04,1.00089814825503E-04,1.00089814825504E-04
2021-09-21 16:00,1.06767693337876E-04,1.06767693337877E-04,1.06767693337877E-04,1.06767693337877E-04
2021-09-21 17:00,1.08328136378013E-04,1.08328136378014E-04,1.08328136378013E-04,1.08328136378013E-04
2021-09-21 18:00,1.13173005380357E-04,1.13173005380358E-04,1.13173005380357E-04,1.13173005380358E-04
2021-09-21 19:00,1.46967840566188E-04,1.46967840566189E-04,1.46967840566188E-04,1.46967840566189E-04
2021-09-21 20:00,1.50630452505372E-04,1.50630452505374E-04,1.50630452505373E-04,1.50630452505373E-04
2021-09-21 21:00,1.48184168438085E-04,1.48184168438086E-04,1.48184168438085E-04,1.48184168438086E-04
2021-09-21 22:00,1.34037968650649E-04,1.34037968650651E-04,1.34037968650650E-04,1.34037968650650E-04
2021-09-21 23:00,1.13745394967132E-04,1.13745394967133E-04,1.13745394967132E-04,1.13745394967132E-04
2021-09-22 00:00,1.01912603092911E-04,1.01912603092912E-04,1.01912603092911E-04,1.01912603092912E-04
2021-09-22 01:00,9.64272028863190E-05,9.64272028863199E-05,9.64272028863192E-05,9.64272028863197E-05
2021-09-22 02:00,9.22194580073492E-05,9.22194580073500E-05,9.22194580073494E-05,9.22194580073498E-05
2021-09-22 03:00,9.03046785563524E-05,9.03046785563532E-05,9.03046785563526E-05,9.03046785563530E-05
2021-09-22 04:00,8.99878200351020E-05,8.99878200351029E-05,8.99878200351022E-05,8.99878200351027E-05
2021-09-22 05:00,8.66011816466842E-05,8.66011816466850E-05,8.66011816466844E-05,8.66011816466848E-05
2021-09-22 06:00,8.56029069507019E-05,8.56029069507027E-05,8.56029069507021E-05,8.56029069507025E-05
2021-09-22 07:00,8.24649854660612E-05,8.24649854660620E-05,8.24649854660614E-05,8.24649854660618E-05
2021-09-22 08:00,9.07850769595384E-05,9.07850769595393E-05,9.07850769595386E-05,9.07850769595390E-05
2021-09-22 09:00,9.63454329453511E-05,9.63454329453520E-05,9.63454329453514E-05,9.63454329453518E-05
2021-09-22 10:00,9.63863179158351E-05,9.63863179158360E-05,9.63863179158353E-05,9.63863179158358E-05
2021-09-22 11:00,9.54289281903367E-05,9.54289281903376E-05,9.54289281903369E-05,9.54289281903374E-05
2021-09-22 12:00,9.79331326324766E-05,9.79331326324775E-05,9.79331326324769E-05,9.79331326324773E-05
2021-09-22 13:00,9.77253006991834E-05,9.77253006991843E-05,9.77253006991836E-05,9.77253006991841E-05
2021-09-22 14:00,9.84373806017783E-05,9.84373806017792E-05,9.84373806017785E-05,9.84373806017790E-05
2021-09-22 15:00,1.03599108125373E-04,1.03599108125374E-04,1.03599108125373E-04,1.03599108125374E-04
2021-09-22 16:00,1.03432161162563E-04,1.03432161162564E-04,1.03432161162564E-04,1.03432161162564E-04
2021-09-22 17:00,1.08304286811897E-04,1.08304286811898E-04,1.08304286811897E-04,1.08304286811898E-04
2021-09-22 18:00,1.19837255569235E-04,1.19837255569236E-04,1.19837255569236E-04,1.19837255569236E-04
2021-09-22 19:00,1.45461910820031E-04,1.45461910820032E-04,1.45461910820031E-04,1.45461910820032E-04
2021-09-22 20:00,1.47427796484132E-04,1.47427796484134E-04,1.47427796484133E-04,1.47427796484133E-04
2021-09-22 21:00,1.39441598916274E-04,1.39441598916275E-04,1.39441598916274E-04,1.39441598916275E-04
2021-09-22 22:00,1.24678717490706E-04,1.24678717490707E-04,1.24678717490706E-04,1.24678717490707E-04
2021-09-22 23:00,1.04168090631274E-04,1.04168090631275E-04,1.04168090631274E-04,1.04168090631275E-04
2021-09-23 00:00,9.05295458940139E-05,9.05295458940148E-05,9.05295458940141E-05,9.05295458940145E-05
2021-09-23 01:00,8.53030838338198E-05,8.53030838338206E-05,8.53030838338200E-05,8.53030838338204E-05
2021-09-23 02:00,7.69966206638373E-05,7.69966206638380E-05,7.69966206638375E-05,7.69966206638378E-05
2021-09-23 03:00,7.90749399967697E-05,7.90749399967705E-05,7.90749399967700E-05,7.90749399967703E-05
2021-09-23 04:00,7.99335243769320E-05,7.99335243769328E-05,7.99335243769322E-05,7.99335243769326E-05
2021-09-23 05:00,8.61718894566031E-05,8.61718894566039E-05,8.61718894566033E-05,8.61718894566037E-05
2021-09-23 06:00,1.02750744987832E-04,1.02750744987832E-04,1.02750744987832E-04,1.02750744987832E-04
2021-09-23 07:00,1.04730258975428E-04,1.04730258975429E-04,1.04730258975428E-04,1.04730258975429E-04
2021-09-23 08:00,1.09227605728659E-04,1.09227605728660E-04,1.09227605728659E-04,1.09227605728660E-04
2021-09-23 09:00,1.14634643075157E-04,1.14634643075158E-04,1.14634643075157E-04,1.14634643075158E-04
2021-09-23 10:00,1.15850970947053E-04,1.15850970947054E-04,1.15850970947054E-04,1.15850970947054E-04
2021-09-23 11:00,1.16668670356732E-04,1.16668670356733E-04,1.16668670356732E-04,1.16668670356733E-04
2021-09-23 12:00,1.17762343317177E-04,1.17762343317178E-04,1.17762343317177E-04,1.17762343317177E-04
2021-09-23 13:00,1.11006101944709E-04,1.11006101944710E-04,1.11006101944709E-04,1.11006101944710E-04
2021-09-23 14:00,1.09936278550380E-04,1.09936278550381E-04,1.09936278550380E-04,1.09936278550381E-04
2021-09-23 15:00,1.07622870637165E-04,1.07622870637166E-04,1.07622870637165E-04,1.07622870637166E-04
2021-09-23 16:00,1.07142472233979E-04,1.07142472233980E-04,1.07142472233979E-04,1.07142472233980E-04
2021-09-23 17:00,1.06863091602339E-04,1.06863091602340E-04,1.06863091602339E-04,1.06863091602340E-04
2021-09-23 18:00,1.16542608364406E-04,1.16542608364407E-04,1.16542608364407E-04,1.16542608364407E-04
2021-09-23 19:00,1.46180804884373E-04,1.46180804884374E-04,1.46180804884373E-04,1.46180804884374E-04
2021-09-23 20:00,1.47863902835961E-04,1.47863902835962E-04,1.47863902835961E-04,1.47863902835962E-04
2021-09-23 21:00,1.44361423697838E-04,1.44361423697840E-04,1.44361423697839E-04,1.44361423697839E-04
2021-09-23 22:00,1.27547479586327E-04,1.27547479586329E-04,1.27547479586328E-04,1.27547479586328E-04
2021-09-23 23:00,1.04069285285938E-04,1.04069285285939E-04,1.04069285285938E-04,1.04069285285939E-04
2021-09-24 00:00,9.23898120510322E-05,9.23898120510330E-05,9.23898120510324E-05,9.23898120510328E-05
2021-09-24 01:00,8.87306071927216E-05,8.87306071927224E-05,8.87306071927218E-05,8.87306071927222E-05
2021-09-24 02:00,8.73916244093733E-05,8.73916244093741E-05,8.73916244093735E-05,8.73916244093739E-05
2021-09-24 03:00,8.71974207995747E-05,8.71974207995755E-05,8.71974207995749E-05,8.71974207995753E-05
2021-09-24 04:00,8.92518905663915E-05,8.92518905663923E-05,8.92518905663917E-05,8.92518905663921E-05
2021-09-24 05:00,9.65362294742761E-05,9.65362294742770E-05,9.65362294742763E-05,9.65362294742768E-05
2021-09-24 06:00,1.09643269595245E-04,1.09643269595246E-04,1.09643269595246E-04,1.09643269595246E-04
2021-09-24 07:00,1.12103181986028E-04,1.12103181986029E-04,1.12103181986028E-04,1.12103181986028E-04
2021-09-24 08:00,1.15534112425803E-04,1.15534112425804E-04,1.15534112425803E-04,1.15534112425804E-04
2021-09-24 09:00,1.18266591286478E-04,1.18266591286479E-04,1.18266591286478E-04,1.18266591286479E-04
2021-09-24 10:00,1.18150750536774E-04,1.18150750536775E-04,1.18150750536774E-04,1.18150750536775E-04
2021-09-24 11:00,1.19298936791197E-04,1.19298936791198E-04,1.19298936791197E-04,1.19298936791198E-04
2021-09-24 12:00,1.23162566501927E-04,1.23162566501928E-04,1.23162566501928E-04,1.23162566501928E-04
2021-09-24 13:00,1.13305881534430E-04,1.13305881534431E-04,1.13305881534430E-04,1.13305881534430E-04
2021-09-24 14:00,1.11230969282371E-04,1.11230969282372E-04,1.11230969282371E-04,1.11230969282372E-04
2021-09-24 15:00,1.10859597467142E-04,1.10859597467143E-04,1.10859597467142E-04,1.10859597467143E-04
2021-09-24 16:00,1.09960128116496E-04,1.09960128116497E-04,1.09960128116496E-04,1.09960128116496E-04
2021-09-24 17:00,1.17012785524971E-04,1.17012785524972E-04,1.17012785524972E-04,1.17012785524972E-04
2021-09-24 18:00,1.22729867230972E-04,1.22729867230974E-04,1.22729867230973E-04,1.22729867230973E-04
2021-09-24 19:00,1.46558990861349E-04,1.46558990861350E-04,1.46558990861349E-04,1.46558990861350E-04
2021-09-24 20:00,1.49397089229108E-04,1.49397089229109E-04,1.49397089229108E-04,1.49397089229109E-04
2021-09-24 21:00,1.40453501935751E-04,1.40453501935752E-04,1.40453501935751E-04,1.40453501935752E-04
2021-09-24 22:00,1.23649779066861E-04,1.23649779066862E-04,1.23649779066861E-04,1.23649779066861E-04
2021-09-24 23:00,1.03881895837887E-04,1.03881895837888E-04,1.03881895837887E-04,1.03881895837887E-04
2021-09-25 00:00,9.31189273579953E-05,9.31189273579962E-05,9.31189273579956E-05,9.31189273579960E-05
2021-09-25 01:00,8.83898991053556E-05,8.83898991053564E-05,8.83898991053558E-05,8.83898991053562E-05
2021-09-25 02:00,8.64035709560119E-05,8.64035709560127E-05,8.64035709560122E-05,8.64035709560126E-05
2021-09-25 03:00,8.59333937954469E-05,8.59333937954477E-05,8.59333937954471E-05,8.59333937954475E-05
2021-09-25 04:00,8.56131281933229E-05,8.56131281933237E-05,8.56131281933231E-05,8.56131281933235E-05
2021-09-25 05:00,9.16198117735851E-05,9.16198117735859E-05,9.16198117735853E-05,9.16198117735857E-05
2021-09-25 06:00,1.04181718954769E-04,1.04181718954770E-04,1.04181718954769E-04,1.04181718954769E-04
2021-09-25 07:00,1.06266852449448E-04,1.06266852449449E-04,1.06266852449449E-04,1.06266852449449E-04
2021-09-25 08:00,1.13230925755209E-04,1.13230925755210E-04,1.13230925755209E-04,1.13230925755210E-04
2021-09-25 09:00,1.18576635645981E-04,1.18576635645982E-04,1.18576635645981E-04,1.18576635645982E-04
2021-09-25 10:00,1.19748671466520E-04,1.19748671466521E-04,1.19748671466520E-04,1.19748671466521E-04
2021-09-25 11:00,1.21820176637705E-04,1.21820176637706E-04,1.21820176637706E-04,1.21820176637706E-04
2021-09-25 12:00,1.25683806348436E-04,1.25683806348437E-04,1.25683806348436E-04,1.25683806348436E-04
2021-09-25 13:00,1.20791238213860E-04,1.20791238213861E-04,1.20791238213860E-04,1.20791238213861E-04
2021-09-25 14:00,1.22637876047384E-04,1.22637876047385E-04,1.22637876047384E-04,1.22637876047385E-04
2021-09-25 15:00,1.20746946162502E-04,1.20746946162504E-04,1.20746946162503E-04,1.20746946162503E-04
2021-09-25 16:00,1.23949602183743E-04,1.23949602183744E-04,1.23949602183743E-04,1.23949602183744E-04
2021-09-25 17:00,1.19476104996627E-04,1.19476104996629E-04,1.19476104996628E-04,1.19476104996628E-04
2021-09-25 18:00,1.23080796560959E-04,1.23080796560961E-04,1.23080796560960E-04,1.23080796560960E-04
2021-09-25 19:00,1.48119433901485E-04,1.48119433901487E-04,1.48119433901486E-04,1.48119433901486E-04
2021-09-25 20:00,1.50691779961098E-04,1.50691779961100E-04,1.50691779961099E-04,1.50691779961099E-04
2021-09-25 21:00,1.42923635569154E-04,1.42923635569155E-04,1.42923635569154E-04,1.42923635569155E-04
2021-09-25 22:00,1.25891638281729E-04,1.25891638281730E-04,1.25891638281729E-04,1.25891638281730E-04
2021-09-25 23:00,1.08232738113550E-04,1.08232738113551E-04,1.08232738113550E-04,1.08232738113551E-04
2021-09-26 00:00,9.98649474878417E-05,9.98649474878427E-05,9.98649474878420E-05,9.98649474878424E-05
2021-09-26 01:00,9.31291486006163E-05,9.31291486006172E-05,9.31291486006165E-05,9.31291486006170E-05
2021-09-26 02:00,8.94495012570638E-05,8.94495012570646E-05,8.94495012570640E-05,8.94495012570644E-05
2021-09-26 03:00,8.32247645008874E-05,8.32247645008881E-05,8.32247645008876E-05,8.32247645008880E-05
2021-09-26 04:00,8.10680823078607E-05,8.10680823078615E-05,8.10680823078609E-05,8.10680823078613E-05
2021-09-26 05:00,9.05227317322666E-05,9.05227317322675E-05,9.05227317322668E-05,9.05227317322673E-05
2021-09-26 06:00,1.08440570046843E-04,1.08440570046844E-04,1.08440570046844E-04,1.08440570046844E-04
2021-09-26 07:00,1.10338314093472E-04,1.10338314093473E-04,1.10338314093472E-04,1.10338314093473E-04
2021-09-26 08:00,1.16862873966530E-04,1.16862873966531E-04,1.16862873966531E-04,1.16862873966531E-04
2021-09-26 09:00,1.17936104441733E-04,1.17936104441734E-04,1.17936104441733E-04,1.17936104441734E-04
