timeindex,CR-electricity-demand-profile,NR-electricity-demand-profile,WR-electricity-demand-profile,ER-electricity-demand-profile
2019-10-24 03:00:00,8.43586622394826E-05,8.43586622394818E-05,8.43586622394821E-05,8.43586622394824E-05
2019-10-24 04:00:00,8.44165938596834E-05,8.44165938596827E-05,8.44165938596829E-05,8.44165938596833E-05
2019-10-24 05:00:00,9.01416010324700E-05,9.01416010324691E-05,9.01416010324694E-05,9.01416010324698E-05
2019-10-24 06:00:00,1.01751779269187E-04,1.01751779269186E-04,1.01751779269186E-04,1.01751779269186E-04
2019-10-24 07:00:00,1.04716515126522E-04,1.04716515126521E-04,1.04716515126522E-04,1.04716515126522E-04
2019-10-24 08:00:00,1.06406755339440E-04,1.06406755339439E-04,1.06406755339440E-04,1.06406755339440E-04
2019-10-24 09:00:00,1.12026122498919E-04,1.12026122498918E-04,1.12026122498919E-04,1.12026122498919E-04
2019-10-24 10:00:00,1.12547507080727E-04,1.12547507080726E-04,1.12547507080726E-04,1.12547507080727E-04
2019-10-24 11:00:00,1.12884873574837E-04,1.12884873574836E-04,1.12884873574837E-04,1.12884873574837E-04
2019-10-24 12:00:00,1.15502019710968E-04,1.15502019710967E-04,1.15502019710968E-04,1.15502019710968E-04
2019-10-24 13:00:00,1.13348326536444E-04,1.13348326536443E-04,1.13348326536443E-04,1.13348326536444E-04
2019-10-24 14:00:00,1.14776170587276E-04,1.14776170587275E-04,1.14776170587275E-04,1.14776170587276E-04
2019-10-24 15:00:00,1.12871242605378E-04,1.12871242605377E-04,1.12871242605378E-04,1.12871242605378E-04
2019-10-24 16:00:00,1.14861364146395E-04,1.14861364146394E-04,1.14861364146394E-04,1.14861364146394E-04
2019-10-24 17:00:00,1.14656899604509E-04,1.14656899604508E-04,1.14656899604509E-04,1.14656899604509E-04
2019-10-24 18:00:00,1.24403042767706E-04,1.24403042767704E-04,1.24403042767705E-04,1.24403042767705E-04
2019-10-24 19:00:00,1.55822427370737E-04,1.55822427370735E-04,1.55822427370736E-04,1.55822427370736E-04
2019-10-24 20:00:00,1.57959081833437E-04,1.57959081833436E-04,1.57959081833436E-04,1.57959081833437E-04
2019-10-24 21:00:00,1.49995187927007E-04,1.49995187927006E-04,1.49995187927006E-04,1.49995187927007E-04
2019-10-24 22:00:00,1.33794780724967E-04,1.33794780724966E-04,1.33794780724966E-04,1.33794780724967E-04
2019-10-24 23:00:00,1.14551259591202E-04,1.14551259591201E-04,1.14551259591201E-04,1.14551259591202E-04
2019-10-25 00:00:00,1.04726738353617E-04,1.04726738353616E-04,1.04726738353616E-04,1.04726738353616E-04
2019-10-25 01:00:00,9.97241725621579E-05,9.97241725621570E-05,9.97241725621573E-05,9.97241725621577E-05
2019-10-25 02:00:00,9.41184363721378E-05,9.41184363721369E-05,9.41184363721372E-05,9.41184363721376E-05
2019-10-25 03:00:00,9.41491060534206E-05,9.41491060534197E-05,9.41491060534199E-05,9.41491060534204E-05
2019-10-25 04:00:00,9.40605047519370E-05,9.40605047519361E-05,9.40605047519363E-05,9.40605047519368E-05
2019-10-25 05:00:00,1.00783980437596E-04,1.00783980437595E-04,1.00783980437596E-04,1.00783980437596E-04
2019-10-25 06:00:00,1.14149145992161E-04,1.14149145992160E-04,1.14149145992160E-04,1.14149145992161E-04
2019-10-25 07:00:00,1.14909072539501E-04,1.14909072539500E-04,1.14909072539501E-04,1.14909072539501E-04
2019-10-25 08:00:00,1.19025625316124E-04,1.19025625316123E-04,1.19025625316123E-04,1.19025625316124E-04
2019-10-25 09:00:00,1.22153932806968E-04,1.22153932806967E-04,1.22153932806967E-04,1.22153932806968E-04
2019-10-25 10:00:00,1.23329603922808E-04,1.23329603922807E-04,1.23329603922807E-04,1.23329603922808E-04
2019-10-25 11:00:00,1.25926303604751E-04,1.25926303604749E-04,1.25926303604750E-04,1.25926303604750E-04
2019-10-25 12:00:00,1.26764608226480E-04,1.26764608226479E-04,1.26764608226479E-04,1.26764608226480E-04
2019-10-25 13:00:00,1.16854893429776E-04,1.16854893429775E-04,1.16854893429775E-04,1.16854893429776E-04
2019-10-25 14:00:00,1.10312028089448E-04,1.10312028089447E-04,1.10312028089448E-04,1.10312028089448E-04
2019-10-25 15:00:00,1.12942805195038E-04,1.12942805195037E-04,1.12942805195038E-04,1.12942805195038E-04
2019-10-25 16:00:00,1.12584992246739E-04,1.12584992246738E-04,1.12584992246738E-04,1.12584992246739E-04
2019-10-25 17:00:00,1.16261946258309E-04,1.16261946258307E-04,1.16261946258308E-04,1.16261946258308E-04
2019-10-25 18:00:00,1.24266733073115E-04,1.24266733073114E-04,1.24266733073115E-04,1.24266733073115E-04
2019-10-25 19:00:00,1.47623399241139E-04,1.47623399241137E-04,1.47623399241138E-04,1.47623399241138E-04
2019-10-25 20:00:00,1.59506196867035E-04,1.59506196867034E-04,1.59506196867034E-04,1.59506196867035E-04
2019-10-25 21:00:00,1.52799759893200E-04,1.52799759893198E-04,1.52799759893199E-04,1.52799759893199E-04
2019-10-25 22:00:00,1.38667852306565E-04,1.38667852306564E-04,1.38667852306565E-04,1.38667852306565E-04
2019-10-25 23:00:00,1.20538662926075E-04,1.20538662926074E-04,1.20538662926074E-04,1.20538662926074E-04
2019-10-26 00:00:00,1.06365862431063E-04,1.06365862431062E-04,1.06365862431063E-04,1.06365862431063E-04
2019-10-26 01:00:00,9.94617764000719E-05,9.94617764000709E-05,9.94617764000712E-05,9.94617764000717E-05
2019-10-26 02:00:00,9.83099594807851E-05,9.83099594807841E-05,9.83099594807844E-05,9.83099594807849E-05
2019-10-26 03:00:00,9.76215955231048E-05,9.76215955231039E-05,9.76215955231042E-05,9.76215955231046E-05
2019-10-26 04:00:00,9.90324008621129E-05,9.90324008621120E-05,9.90324008621122E-05,9.90324008621127E-05
2019-10-26 05:00:00,9.92436808887276E-05,9.92436808887267E-05,9.92436808887270E-05,9.92436808887274E-05
2019-10-26 06:00:00,1.03506766587035E-04,1.03506766587034E-04,1.03506766587034E-04,1.03506766587035E-04
2019-10-26 07:00:00,1.10008739018985E-04,1.10008739018984E-04,1.10008739018984E-04,1.10008739018985E-04
2019-10-26 08:00:00,1.14636453150321E-04,1.14636453150320E-04,1.14636453150320E-04,1.14636453150321E-04
2019-10-26 09:00:00,1.19863929937853E-04,1.19863929937852E-04,1.19863929937853E-04,1.19863929937853E-04
2019-10-26 10:00:00,1.19086964678690E-04,1.19086964678688E-04,1.19086964678689E-04,1.19086964678689E-04
2019-10-26 11:00:00,1.22027846339472E-04,1.22027846339471E-04,1.22027846339471E-04,1.22027846339472E-04
2019-10-26 12:00:00,1.24539352462296E-04,1.24539352462295E-04,1.24539352462295E-04,1.24539352462296E-04
2019-10-26 13:00:00,1.14854548661665E-04,1.14854548661664E-04,1.14854548661664E-04,1.14854548661665E-04
2019-10-26 14:00:00,1.06996294768543E-04,1.06996294768542E-04,1.06996294768542E-04,1.06996294768543E-04
2019-10-26 15:00:00,1.03769162749121E-04,1.03769162749120E-04,1.03769162749120E-04,1.03769162749121E-04
2019-10-26 16:00:00,1.03179623320018E-04,1.03179623320017E-04,1.03179623320018E-04,1.03179623320018E-04
2019-10-26 17:00:00,1.03022867171240E-04,1.03022867171239E-04,1.03022867171239E-04,1.03022867171239E-04
2019-10-26 18:00:00,1.16176752699190E-04,1.16176752699189E-04,1.16176752699189E-04,1.16176752699189E-04
2019-10-26 19:00:00,1.40306976384012E-04,1.40306976384011E-04,1.40306976384011E-04,1.40306976384012E-04
2019-10-26 20:00:00,1.51426439720204E-04,1.51426439720203E-04,1.51426439720203E-04,1.51426439720204E-04
2019-10-26 21:00:00,1.48557120649081E-04,1.48557120649080E-04,1.48557120649080E-04,1.48557120649081E-04
2019-10-26 22:00:00,1.31767174017939E-04,1.31767174017938E-04,1.31767174017938E-04,1.31767174017939E-04
2019-10-26 23:00:00,1.14387687957694E-04,1.14387687957693E-04,1.14387687957693E-04,1.14387687957694E-04
2019-10-27 00:00:00,1.04048597623031E-04,1.04048597623030E-04,1.04048597623030E-04,1.04048597623030E-04
2019-10-27 01:00:00,9.81054949388998E-05,9.81054949388989E-05,9.81054949388992E-05,9.81054949388996E-05
2019-10-27 02:00:00,9.54576791214861E-05,9.54576791214852E-05,9.54576791214854E-05,9.54576791214858E-05
2019-10-27 03:00:00,9.27383007144125E-05,9.27383007144116E-05,9.27383007144118E-05,9.27383007144123E-05
2019-10-27 04:00:00,9.11162153487896E-05,9.11162153487888E-05,9.11162153487890E-05,9.11162153487894E-05
2019-10-27 05:00:00,9.36447601834370E-05,9.36447601834361E-05,9.36447601834364E-05,9.36447601834368E-05
2019-10-27 06:00:00,8.81685182032775E-05,8.81685182032767E-05,8.81685182032769E-05,8.81685182032773E-05
2019-10-27 07:00:00,9.19783741670724E-05,9.19783741670715E-05,9.19783741670717E-05,9.19783741670721E-05
2019-10-27 08:00:00,1.01451897941088E-04,1.01451897941087E-04,1.01451897941087E-04,1.01451897941088E-04
2019-10-27 09:00:00,1.05016396454621E-04,1.05016396454620E-04,1.05016396454620E-04,1.05016396454621E-04
2019-10-27 10:00:00,1.10352920997825E-04,1.10352920997824E-04,1.10352920997825E-04,1.10352920997825E-04
2019-10-27 11:00:00,1.07786890997166E-04,1.07786890997165E-04,1.07786890997165E-04,1.07786890997165E-04
2019-10-27 12:00:00,1.08056102643981E-04,1.08056102643980E-04,1.08056102643980E-04,1.08056102643981E-04
2019-10-27 13:00:00,1.05868332045809E-04,1.05868332045808E-04,1.05868332045809E-04,1.05868332045809E-04
2019-10-27 14:00:00,9.29325420292034E-05,9.29325420292025E-05,9.29325420292028E-05,9.29325420292032E-05
2019-10-27 15:00:00,9.60847037166008E-05,9.60847037165999E-05,9.60847037166001E-05,9.60847037166006E-05
2019-10-27 16:00:00,9.97957351518178E-05,9.97957351518168E-05,9.97957351518171E-05,9.97957351518176E-05
2019-10-27 17:00:00,1.05418510053662E-04,1.05418510053661E-04,1.05418510053661E-04,1.05418510053661E-04
2019-10-27 18:00:00,1.14237747293645E-04,1.14237747293644E-04,1.14237747293644E-04,1.14237747293645E-04
2019-10-27 19:00:00,1.37318386330123E-04,1.37318386330122E-04,1.37318386330122E-04,1.37318386330123E-04
2019-10-27 20:00:00,1.39758329863287E-04,1.39758329863285E-04,1.39758329863286E-04,1.39758329863286E-04
2019-10-27 21:00:00,1.38323670327725E-04,1.38323670327724E-04,1.38323670327724E-04,1.38323670327725E-04
2019-10-27 22:00:00,1.21741595980833E-04,1.21741595980832E-04,1.21741595980832E-04,1.21741595980833E-04
2019-10-27 23:00:00,1.01077046280965E-04,1.01077046280964E-04,1.01077046280965E-04,1.01077046280965E-04
2019-10-28 00:00:00,9.12661560128388E-05,9.12661560128379E-05,9.12661560128382E-05,9.12661560128386E-05
2019-10-28 01:00:00,8.63896766888760E-05,8.63896766888751E-05,8.63896766888754E-05,8.63896766888758E-05
2019-10-28 02:00:00,8.61136495573309E-05,8.61136495573301E-05,8.61136495573303E-05,8.61136495573307E-05
2019-10-28 03:00:00,8.40553731690195E-05,8.40553731690187E-05,8.40553731690190E-05,8.40553731690194E-05
2019-10-28 04:00:00,8.23515019866426E-05,8.23515019866418E-05,8.23515019866420E-05,8.23515019866424E-05
2019-10-28 05:00:00,9.00632229580807E-05,9.00632229580798E-05,9.00632229580801E-05,9.00632229580805E-05
2019-10-28 06:00:00,1.07664212272035E-04,1.07664212272033E-04,1.07664212272034E-04,1.07664212272034E-04
2019-10-28 07:00:00,1.10189349364317E-04,1.10189349364316E-04,1.10189349364316E-04,1.10189349364317E-04
2019-10-28 08:00:00,1.13719770454202E-04,1.13719770454201E-04,1.13719770454201E-04,1.13719770454202E-04
2019-10-28 09:00:00,1.19666280880698E-04,1.19666280880697E-04,1.19666280880697E-04,1.19666280880697E-04
2019-10-28 10:00:00,1.20327382899460E-04,1.20327382899459E-04,1.20327382899459E-04,1.20327382899460E-04
2019-10-28 11:00:00,1.20293305475812E-04,1.20293305475811E-04,1.20293305475812E-04,1.20293305475812E-04
2019-10-28 12:00:00,1.22198233457710E-04,1.22198233457709E-04,1.22198233457709E-04,1.22198233457710E-04
2019-10-28 13:00:00,1.22293650243923E-04,1.22293650243922E-04,1.22293650243922E-04,1.22293650243923E-04
2019-10-28 14:00:00,1.18773452381132E-04,1.18773452381131E-04,1.18773452381131E-04,1.18773452381132E-04
2019-10-28 15:00:00,1.21673441133538E-04,1.21673441133537E-04,1.21673441133537E-04,1.21673441133538E-04
2019-10-28 16:00:00,1.22102816671497E-04,1.22102816671496E-04,1.22102816671496E-04,1.22102816671496E-04
2019-10-28 17:00:00,1.20467100336415E-04,1.20467100336414E-04,1.20467100336414E-04,1.20467100336415E-04
2019-10-28 18:00:00,1.24055453046501E-04,1.24055453046500E-04,1.24055453046500E-04,1.24055453046500E-04
2019-10-28 19:00:00,1.50888016426573E-04,1.50888016426571E-04,1.50888016426572E-04,1.50888016426573E-04
2019-10-28 20:00:00,1.53873198738097E-04,1.53873198738096E-04,1.53873198738096E-04,1.53873198738097E-04
2019-10-28 21:00:00,1.45786626106536E-04,1.45786626106535E-04,1.45786626106535E-04,1.45786626106536E-04
2019-10-28 22:00:00,1.29521471799566E-04,1.29521471799565E-04,1.29521471799565E-04,1.29521471799566E-04
2019-10-28 23:00:00,1.17335385103206E-04,1.17335385103205E-04,1.17335385103205E-04,1.17335385103206E-04
2019-10-29 00:00:00,1.04174684090527E-04,1.04174684090526E-04,1.04174684090526E-04,1.04174684090526E-04
2019-10-29 01:00:00,9.97718809552645E-05,9.97718809552635E-05,9.97718809552638E-05,9.97718809552643E-05
2019-10-29 02:00:00,9.59620249914697E-05,9.59620249914687E-05,9.59620249914690E-05,9.59620249914694E-05
2019-10-29 03:00:00,9.45512196524615E-05,9.45512196524606E-05,9.45512196524609E-05,9.45512196524613E-05
2019-10-29 04:00:00,9.40298350706542E-05,9.40298350706533E-05,9.40298350706536E-05,9.40298350706540E-05
2019-10-29 05:00:00,1.00678340424289E-04,1.00678340424288E-04,1.00678340424288E-04,1.00678340424289E-04
2019-10-29 06:00:00,1.15307778396178E-04,1.15307778396176E-04,1.15307778396177E-04,1.15307778396177E-04
2019-10-29 07:00:00,1.18831384001333E-04,1.18831384001332E-04,1.18831384001332E-04,1.18831384001333E-04
2019-10-29 08:00:00,1.21479199818747E-04,1.21479199818746E-04,1.21479199818746E-04,1.21479199818747E-04
2019-10-29 09:00:00,1.22726433524247E-04,1.22726433524246E-04,1.22726433524246E-04,1.22726433524246E-04
2019-10-29 10:00:00,1.23694232355837E-04,1.23694232355836E-04,1.23694232355836E-04,1.23694232355837E-04
2019-10-29 11:00:00,1.24307625981493E-04,1.24307625981491E-04,1.24307625981492E-04,1.24307625981492E-04
2019-10-29 12:00:00,1.24934650576607E-04,1.24934650576606E-04,1.24934650576606E-04,1.24934650576607E-04
2019-10-29 13:00:00,1.16456187573100E-04,1.16456187573098E-04,1.16456187573099E-04,1.16456187573099E-04
2019-10-29 14:00:00,1.11480883720559E-04,1.11480883720558E-04,1.11480883720558E-04,1.11480883720559E-04
2019-10-29 15:00:00,1.12196509617157E-04,1.12196509617156E-04,1.12196509617156E-04,1.12196509617157E-04
2019-10-29 16:00:00,1.15580397785358E-04,1.15580397785357E-04,1.15580397785357E-04,1.15580397785358E-04
2019-10-29 17:00:00,1.19700358304345E-04,1.19700358304344E-04,1.19700358304344E-04,1.19700358304345E-04
2019-10-29 18:00:00,1.30380222875484E-04,1.30380222875483E-04,1.30380222875483E-04,1.30380222875484E-04
2019-10-29 19:00:00,1.60392209881872E-04,1.60392209881870E-04,1.60392209881870E-04,1.60392209881871E-04
2019-10-29 20:00:00,1.60262715672011E-04,1.60262715672009E-04,1.60262715672010E-04,1.60262715672010E-04
2019-10-29 21:00:00,1.51433255204934E-04,1.51433255204932E-04,1.51433255204933E-04,1.51433255204933E-04
2019-10-29 22:00:00,1.32748603818988E-04,1.32748603818987E-04,1.32748603818987E-04,1.32748603818988E-04
2019-10-29 23:00:00,1.16292615939591E-04,1.16292615939590E-04,1.16292615939591E-04,1.16292615939591E-04
2019-10-30 00:00:00,1.05166337118670E-04,1.05166337118669E-04,1.05166337118669E-04,1.05166337118670E-04
2019-10-30 01:00:00,1.02065291566744E-04,1.02065291566743E-04,1.02065291566743E-04,1.02065291566744E-04
2019-10-30 02:00:00,9.77101968245884E-05,9.77101968245875E-05,9.77101968245877E-05,9.77101968245882E-05
2019-10-30 03:00:00,9.63266534244983E-05,9.63266534244974E-05,9.63266534244977E-05,9.63266534244981E-05
2019-10-30 04:00:00,9.56416972091828E-05,9.56416972091819E-05,9.56416972091822E-05,9.56416972091826E-05
2019-10-30 05:00:00,1.01428043744535E-04,1.01428043744534E-04,1.01428043744534E-04,1.01428043744535E-04
2019-10-30 06:00:00,1.17328569618477E-04,1.17328569618475E-04,1.17328569618476E-04,1.17328569618476E-04
2019-10-30 07:00:00,1.17049134744567E-04,1.17049134744566E-04,1.17049134744566E-04,1.17049134744566E-04
2019-10-30 08:00:00,1.16002957838587E-04,1.16002957838586E-04,1.16002957838587E-04,1.16002957838587E-04
2019-10-30 09:00:00,1.21172503005919E-04,1.21172503005918E-04,1.21172503005918E-04,1.21172503005919E-04
2019-10-30 10:00:00,1.24655215702697E-04,1.24655215702696E-04,1.24655215702697E-04,1.24655215702697E-04
2019-10-30 11:00:00,1.23728309779484E-04,1.23728309779483E-04,1.23728309779484E-04,1.23728309779484E-04
2019-10-30 12:00:00,1.22498114785808E-04,1.22498114785807E-04,1.22498114785807E-04,1.22498114785808E-04
2019-10-30 13:00:00,1.17519403190903E-04,1.17519403190902E-04,1.17519403190902E-04,1.17519403190903E-04
2019-10-30 14:00:00,1.17028688290378E-04,1.17028688290377E-04,1.17028688290377E-04,1.17028688290378E-04
2019-10-30 15:00:00,1.12912135513755E-04,1.12912135513754E-04,1.12912135513755E-04,1.12912135513755E-04
2019-10-30 16:00:00,1.14207077612362E-04,1.14207077612361E-04,1.14207077612361E-04,1.14207077612362E-04
2019-10-30 17:00:00,1.18967693695923E-04,1.18967693695922E-04,1.18967693695922E-04,1.18967693695923E-04
2019-10-30 18:00:00,1.28563896195070E-04,1.28563896195069E-04,1.28563896195069E-04,1.28563896195070E-04
2019-10-30 19:00:00,1.58163546375322E-04,1.58163546375321E-04,1.58163546375321E-04,1.58163546375322E-04
2019-10-30 20:00:00,1.57962489575802E-04,1.57962489575800E-04,1.57962489575801E-04,1.57962489575802E-04
2019-10-30 21:00:00,1.51129966134470E-04,1.51129966134469E-04,1.51129966134469E-04,1.51129966134470E-04
2019-10-30 22:00:00,1.33314289051537E-04,1.33314289051536E-04,1.33314289051536E-04,1.33314289051537E-04
2019-10-30 23:00:00,1.14796617041464E-04,1.14796617041463E-04,1.14796617041464E-04,1.14796617041464E-04
2019-10-31 00:00:00,1.03810055657498E-04,1.03810055657497E-04,1.03810055657497E-04,1.03810055657498E-04
2019-10-31 01:00:00,9.71513270767687E-05,9.71513270767678E-05,9.71513270767681E-05,9.71513270767685E-05
2019-10-31 02:00:00,9.51986907017648E-05,9.51986907017639E-05,9.51986907017642E-05,9.51986907017646E-05
2019-10-31 03:00:00,9.44455796391542E-05,9.44455796391533E-05,9.44455796391535E-05,9.44455796391539E-05
2019-10-31 04:00:00,9.03358423472610E-05,9.03358423472601E-05,9.03358423472604E-05,9.03358423472608E-05
2019-10-31 05:00:00,1.00535215244969E-04,1.00535215244968E-04,1.00535215244969E-04,1.00535215244969E-04
2019-10-31 06:00:00,1.14564890560661E-04,1.14564890560660E-04,1.14564890560660E-04,1.14564890560661E-04
2019-10-31 07:00:00,1.17147959273145E-04,1.17147959273143E-04,1.17147959273144E-04,1.17147959273144E-04
2019-10-31 08:00:00,1.19805998317653E-04,1.19805998317652E-04,1.19805998317652E-04,1.19805998317652E-04
2019-10-31 09:00:00,1.26025128133328E-04,1.26025128133327E-04,1.26025128133328E-04,1.26025128133328E-04
2019-10-31 10:00:00,1.23070615503087E-04,1.23070615503086E-04,1.23070615503086E-04,1.23070615503087E-04
2019-10-31 11:00:00,1.25077775755927E-04,1.25077775755926E-04,1.25077775755926E-04,1.25077775755927E-04
2019-10-31 12:00:00,1.24276956300210E-04,1.24276956300209E-04,1.24276956300209E-04,1.24276956300209E-04
2019-10-31 13:00:00,1.20109287388116E-04,1.20109287388115E-04,1.20109287388115E-04,1.20109287388115E-04
2019-10-31 14:00:00,1.16824223748493E-04,1.16824223748492E-04,1.16824223748492E-04,1.16824223748493E-04
2019-10-31 15:00:00,1.16544788874583E-04,1.16544788874582E-04,1.16544788874582E-04,1.16544788874583E-04
2019-10-31 16:00:00,1.16394848210534E-04,1.16394848210533E-04,1.16394848210533E-04,1.16394848210534E-04
2019-10-31 17:00:00,1.12247625752628E-04,1.12247625752627E-04,1.12247625752628E-04,1.12247625752628E-04
2019-10-31 18:00:00,1.19966162208796E-04,1.19966162208795E-04,1.19966162208795E-04,1.19966162208796E-04
2019-10-31 19:00:00,1.43721534233495E-04,1.43721534233494E-04,1.43721534233495E-04,1.43721534233495E-04
2019-10-31 20:00:00,1.48949011021028E-04,1.48949011021027E-04,1.48949011021027E-04,1.48949011021028E-04
2019-10-31 21:00:00,1.49698714341274E-04,1.49698714341272E-04,1.49698714341273E-04,1.49698714341273E-04
2019-10-31 22:00:00,1.33624393606730E-04,1.33624393606728E-04,1.33624393606729E-04,1.33624393606729E-04
2019-10-31 23:00:00,1.14241155036010E-04,1.14241155036008E-04,1.14241155036009E-04,1.14241155036009E-04
2019-11-01 00:00:00,1.00875989481445E-04,1.00875989481444E-04,1.00875989481444E-04,1.00875989481445E-04
2019-11-01 01:00:00,9.27212620025887E-05,9.27212620025878E-05,9.27212620025881E-05,9.27212620025885E-05
2019-11-01 02:00:00,8.92385493058102E-05,8.92385493058094E-05,8.92385493058096E-05,8.92385493058100E-05
2019-11-01 03:00:00,8.64510160514415E-05,8.64510160514407E-05,8.64510160514410E-05,8.64510160514413E-05
2019-11-01 04:00:00,8.66009567154907E-05,8.66009567154899E-05,8.66009567154901E-05,8.66009567154905E-05
2019-11-01 05:00:00,9.25304284301625E-05,9.25304284301616E-05,9.25304284301619E-05,9.25304284301622E-05
2019-11-01 06:00:00,1.07258690930629E-04,1.07258690930628E-04,1.07258690930628E-04,1.07258690930629E-04
2019-11-01 07:00:00,1.08059510386346E-04,1.08059510386345E-04,1.08059510386345E-04,1.08059510386346E-04
2019-11-01 08:00:00,1.15682630056300E-04,1.15682630056299E-04,1.15682630056300E-04,1.15682630056300E-04
2019-11-01 09:00:00,1.20889660389644E-04,1.20889660389643E-04,1.20889660389644E-04,1.20889660389644E-04
2019-11-01 10:00:00,1.22780957402083E-04,1.22780957402082E-04,1.22780957402082E-04,1.22780957402083E-04
2019-11-01 11:00:00,1.22528784467091E-04,1.22528784467090E-04,1.22528784467090E-04,1.22528784467091E-04
2019-11-01 12:00:00,1.22797996113907E-04,1.22797996113905E-04,1.22797996113906E-04,1.22797996113906E-04
2019-11-01 13:00:00,1.21278143019226E-04,1.21278143019225E-04,1.21278143019226E-04,1.21278143019226E-04
2019-11-01 14:00:00,1.20889660389644E-04,1.20889660389643E-04,1.20889660389644E-04,1.20889660389644E-04
2019-11-01 15:00:00,1.21901759871976E-04,1.21901759871975E-04,1.21901759871975E-04,1.21901759871976E-04
2019-11-01 16:00:00,1.15103313854292E-04,1.15103313854291E-04,1.15103313854291E-04,1.15103313854292E-04
2019-11-01 17:00:00,1.17734090959882E-04,1.17734090959881E-04,1.17734090959882E-04,1.17734090959882E-04
2019-11-01 18:00:00,1.26120544919542E-04,1.26120544919540E-04,1.26120544919541E-04,1.26120544919541E-04
2019-11-01 19:00:00,1.49654413690532E-04,1.49654413690531E-04,1.49654413690531E-04,1.49654413690532E-04
2019-11-01 20:00:00,1.53021263146909E-04,1.53021263146907E-04,1.53021263146908E-04,1.53021263146909E-04
2019-11-01 21:00:00,1.46887326890352E-04,1.46887326890350E-04,1.46887326890351E-04,1.46887326890352E-04
2019-11-01 22:00:00,1.33331327763361E-04,1.33331327763360E-04,1.33331327763360E-04,1.33331327763361E-04
2019-11-01 23:00:00,1.15471350029686E-04,1.15471350029685E-04,1.15471350029685E-04,1.15471350029685E-04
2019-11-02 00:00:00,1.03459058193928E-04,1.03459058193927E-04,1.03459058193928E-04,1.03459058193928E-04
2019-11-02 01:00:00,9.66674276609737E-05,9.66674276609728E-05,9.66674276609731E-05,9.66674276609735E-05
2019-11-02 02:00:00,9.46738983775927E-05,9.46738983775918E-05,9.46738983775921E-05,9.46738983775925E-05
2019-11-02 03:00:00,8.93578202885766E-05,8.93578202885758E-05,8.93578202885760E-05,8.93578202885764E-05
2019-11-02 04:00:00,8.52889759050604E-05,8.52889759050596E-05,8.52889759050599E-05,8.52889759050603E-05
2019-11-02 05:00:00,8.77016574993062E-05,8.77016574993054E-05,8.77016574993056E-05,8.77016574993060E-05
2019-11-02 06:00:00,9.21828387089576E-05,9.21828387089567E-05,9.21828387089570E-05,9.21828387089574E-05
2019-11-02 07:00:00,9.52872920032484E-05,9.52872920032475E-05,9.52872920032477E-05,9.52872920032482E-05
2019-11-02 08:00:00,1.04736961580711E-04,1.04736961580710E-04,1.04736961580710E-04,1.04736961580711E-04
2019-11-02 09:00:00,1.02988789747592E-04,1.02988789747591E-04,1.02988789747591E-04,1.02988789747592E-04
2019-11-02 10:00:00,9.98332203178301E-05,9.98332203178291E-05,9.98332203178294E-05,9.98332203178298E-05
2019-11-02 11:00:00,1.03271632363867E-04,1.03271632363866E-04,1.03271632363866E-04,1.03271632363867E-04
2019-11-02 12:00:00,1.06526026322207E-04,1.06526026322206E-04,1.06526026322206E-04,1.06526026322206E-04
2019-11-02 13:00:00,1.01162239840084E-04,1.01162239840083E-04,1.01162239840083E-04,1.01162239840084E-04
2019-11-02 14:00:00,9.80339323492400E-05,9.80339323492391E-05,9.80339323492394E-05,9.80339323492398E-05
2019-11-02 15:00:00,1.05081143559551E-04,1.05081143559550E-04,1.05081143559550E-04,1.05081143559551E-04
2019-11-02 16:00:00,1.01693847648986E-04,1.01693847648985E-04,1.01693847648985E-04,1.01693847648985E-04
2019-11-02 17:00:00,1.02450366453961E-04,1.02450366453960E-04,1.02450366453960E-04,1.02450366453961E-04
2019-11-02 18:00:00,1.14585337014850E-04,1.14585337014849E-04,1.14585337014849E-04,1.14585337014849E-04
2019-11-02 19:00:00,1.49957702760995E-04,1.49957702760994E-04,1.49957702760994E-04,1.49957702760995E-04
2019-11-02 20:00:00,1.50605173810298E-04,1.50605173810297E-04,1.50605173810297E-04,1.50605173810298E-04
2019-11-02 21:00:00,1.41543986862418E-04,1.41543986862416E-04,1.41543986862417E-04,1.41543986862417E-04
2019-11-02 22:00:00,1.29330638227140E-04,1.29330638227139E-04,1.29330638227139E-04,1.29330638227139E-04
2019-11-02 23:00:00,1.13692508515284E-04,1.13692508515283E-04,1.13692508515283E-04,1.13692508515284E-04
2019-11-03 00:00:00,1.00122878418834E-04,1.00122878418833E-04,1.00122878418833E-04,1.00122878418834E-04
2019-11-03 01:00:00,9.18591031843060E-05,9.18591031843051E-05,9.18591031843054E-05,9.18591031843058E-05
2019-11-03 02:00:00,8.89522989471709E-05,8.89522989471700E-05,8.89522989471703E-05,8.89522989471707E-05
2019-11-03 03:00:00,8.89420757200766E-05,8.89420757200758E-05,8.89420757200760E-05,8.89420757200764E-05
2019-11-03 04:00:00,8.42598377109048E-05,8.42598377109040E-05,8.42598377109042E-05,8.42598377109046E-05
2019-11-03 05:00:00,8.63351528110399E-05,8.63351528110391E-05,8.63351528110393E-05,8.63351528110397E-05
2019-11-03 06:00:00,9.05198604349577E-05,9.05198604349568E-05,9.05198604349571E-05,9.05198604349575E-05
